datetime,state,country
2013-01-06,OK,us
2013-01-06,IL,us
2013-01-06,MO,us
2013-01-06,IA,us
2013-01-06,MT,us
2013-01-06,PA,us
2013-01-06,AL,us
2013-01-06,TX,us
2013-01-06,PA,us
2013-01-06,MA,us
2013-01-06,VA,us
2013-01-07,MA,us
2013-01-07,AZ,us
2013-01-07,MD,us
2013-01-07,TN,us
2013-01-07,WI,us
2013-01-07,CT,us
2013-01-08,SD,us
2013-01-08,CA,us
2013-01-08,NC,us
2013-01-08,MO,us
2013-01-08,ME,us
2013-01-08,SC,us
2013-01-08,SC,us
2013-01-08,UT,us
2013-01-08,MA,us
2013-01-08,GA,us
2013-01-08,NY,us
2013-01-08,OR,us
2013-01-09,CA,us
2013-01-09,WI,us
2013-01-09,WI,us
2013-01-09,IA,us
2013-01-09,IA,us
2013-01-09,OR,us
2013-01-10,MA,us
2013-01-10,TX,us
2013-01-10,MN,us
2013-01-10,MA,us
2013-01-10,MI,us
2013-01-10,VA,us
2013-01-10,OH,us
2013-01-11,NC,us
2013-01-11,FL,us
2013-01-11,FL,us
2013-01-12,UT,us
2013-01-12,MT,us
2013-01-12,WA,us
2013-01-12,FL,us
2013-01-12,CA,us
2013-01-12,GA,us
2013-01-12,GA,us
2013-01-12,GA,us
2013-01-12,SD,us
2013-01-12,CA,us
2013-01-12,SC,us
2013-01-12,UT,us
2013-01-13,MI,us
2013-01-13,MO,us
2013-01-13,NC,us
2013-01-13,VA,us
2013-01-13,FL,us
2013-01-13,CA,us
2013-01-14,WI,us
2013-01-14,CA,us
2013-01-14,CA,us
2013-01-14,CT,us
2013-01-14,RI,us
2013-01-14,VA,us
2013-01-14,AZ,us
2013-01-14,IL,us
2013-01-14,AZ,us
2013-01-14,ME,us
2013-01-14,MI,us
2013-01-14,MA,us
2013-01-15,NY,us
2013-01-15,WA,us
2013-01-15,IA,us
2013-01-15,SC,us
2013-01-15,OH,us
2013-01-15,SC,us
2013-01-15,AZ,us
2013-01-15,AZ,us
2013-01-15,TX,us
2013-01-15,FL,us
2013-01-16,IL,us
2013-01-16,AZ,us
2013-01-16,FL,us
2013-01-16,WA,us
2013-01-16,WA,us
2013-01-16,OR,us
2013-01-17,OR,us
2013-01-17,TX,us
2013-01-17,MT,us
2013-01-17,VA,us
2013-01-17,FL,us
2013-01-17,PA,us
2013-01-17,MN,us
2013-01-17,NY,us
2013-01-17,TX,us
2013-01-17,OH,us
2013-01-18,IL,us
2013-01-18,OH,us
2013-01-18,NC,us
2013-01-18,VA,us
2013-01-19,KS,us
2013-01-19,MI,us
2013-01-19,CO,us
2013-01-19,CO,us
2013-01-19,GA,us
2013-01-19,MO,us
2013-01-19,CT,us
2013-01-19,AK,us
2013-01-19,UT,us
2013-01-19,NC,us
2013-01-20,FL,us
2013-01-20,AZ,us
2013-01-20,KS,us
2013-01-20,FL,us
2013-01-20,AL,us
2013-01-20,VA,us
2013-01-20,CA,us
2013-01-20,VA,us
2013-01-21,CT,us
2013-01-21,NY,us
2013-01-21,GA,us
2013-01-21,AL,us
2013-01-21,DE,us
2013-01-22,IL,us
2013-01-22,FL,us
2013-01-22,TX,us
2013-01-22,SC,us
2013-01-22,CO,us
2013-01-22,SC,us
2013-01-22,SC,us
2013-01-23,NH,us
2013-01-23,OH,us
2013-01-23,WA,us
2013-01-23,MA,us
2013-01-23,NH,us
2013-01-23,TX,us
2013-01-24,NC,us
2013-01-24,WV,us
2013-01-24,FL,us
2013-01-24,NH,us
2013-01-24,FL,us
2013-01-24,IN,us
2013-01-24,WA,us
2013-01-24,OH,us
2013-01-25,CA,us
2013-01-25,NY,us
2013-01-25,NY,us
2013-01-25,TX,us
2013-01-25,FL,us
2013-01-25,ME,us
2013-01-25,SD,us
2013-01-25,CA,us
2013-01-25,CA,us
2013-01-25,ME,us
2013-01-25,HI,us
2013-01-25,TX,us
2013-01-25,MA,us
2013-01-26,FL,us
2013-01-26,GA,us
2013-01-26,KS,us
2013-01-26,NC,us
2013-01-26,IL,us
2013-01-26,FL,us
2013-01-27,CO,us
2013-01-27,WA,us
2013-01-27,PA,us
2013-01-27,NC,us
2013-01-27,NJ,us
2013-01-27,CA,us
2013-01-28,MI,us
2013-01-28,SD,us
2013-01-29,FL,us
2013-01-29,TX,us
2013-01-29,FL,us
2013-01-29,MD,us
2013-01-30,TX,us
2013-01-30,NC,us
2013-01-30,CA,us
2013-01-30,FL,us
2013-01-30,FL,us
2013-01-30,FL,us
2013-01-30,FL,us
2013-01-31,CA,us
2013-01-31,AL,us
2013-01-31,WA,us
2013-01-31,CA,us
2013-01-31,NM,us
2013-01-31,PA,us
2013-01-31,AR,us
2013-01-31,CA,us
2013-01-31,AZ,us
2013-01-31,AL,us
2013-01-31,FL,us
2013-02-01,SC,us
2013-02-01,IL,us
2013-02-01,OR,us
2013-02-01,CO,us
2013-02-01,UT,us
2013-02-01,NC,us
2013-02-01,TX,us
2013-02-01,CO,us
2013-02-02,NJ,us
2013-02-02,NV,us
2013-02-02,NY,us
2013-02-02,CA,us
2013-02-02,IL,us
2013-02-02,WV,us
2013-02-02,OR,us
2013-02-02,TX,us
2013-02-02,OR,us
2013-02-02,TX,us
2013-02-03,ID,us
2013-02-03,NC,us
2013-02-03,LA,us
2013-02-03,MA,us
2013-02-03,CA,us
2013-02-03,AL,us
2013-02-03,AL,us
2013-02-03,CA,us
2013-02-03,CA,us
2013-02-03,FL,us
2013-02-03,FL,us
2013-02-04,NC,us
2013-02-04,MA,us
2013-02-04,NC,us
2013-02-04,TX,us
2013-02-04,NH,us
2013-02-04,NY,us
2013-02-04,NJ,us
2013-02-05,NM,us
2013-02-05,RI,us
2013-02-05,WA,us
2013-02-05,LA,us
2013-02-05,NH,us
2013-02-06,NY,us
2013-02-06,IL,us
2013-02-06,VT,us
2013-02-06,VT,us
2013-02-06,VT,us
2013-02-06,VT,us
2013-02-06,ME,us
2013-02-06,VT,us
2013-02-06,OR,us
2013-02-06,SC,us
2013-02-06,CA,us
2013-02-06,FL,us
2013-02-06,TN,us
2013-02-06,IL,us
2013-02-06,UT,us
2013-02-07,TX,us
2013-02-07,WA,us
2013-02-07,MS,us
2013-02-07,MT,us
2013-02-08,TN,us
2013-02-08,CA,us
2013-02-08,FL,us
2013-02-08,WA,us
2013-02-08,FL,us
2013-02-08,IL,us
2013-02-09,GA,us
2013-02-09,CO,us
2013-02-09,MD,us
2013-02-09,CA,us
2013-02-09,SC,us
2013-02-09,CA,us
2013-02-09,HI,us
2013-02-09,FL,us
2013-02-09,CA,us
2013-02-09,WA,us
2013-02-10,CA,us
2013-02-10,CA,us
2013-02-10,OH,us
2013-02-10,FL,us
2013-02-10,FL,us
2013-02-11,TN,us
2013-02-11,PA,us
2013-02-11,CA,us
2013-02-11,NJ,us
2013-02-11,AZ,us
2013-02-11,SC,us
2013-02-12,CA,us
2013-02-12,VA,us
2013-02-12,MT,us
2013-02-12,IA,us
2013-02-12,CA,us
2013-02-12,FL,us
2013-02-13,NJ,us
2013-02-13,TX,us
2013-02-13,IL,us
2013-02-13,NC,us
2013-02-13,CA,us
2013-02-13,FL,us
2013-02-13,SC,us
2013-02-13,OR,us
2013-02-13,NC,us
2013-02-13,IN,us
2013-02-13,GA,us
2013-02-14,TN,us
2013-02-14,WY,us
2013-02-14,OR,us
2013-02-14,WA,us
2013-02-14,VA,us
2013-02-14,TN,us
2013-02-14,OR,us
2013-02-14,TN,us
2013-02-14,CA,us
2013-02-14,TN,us
2013-02-14,TN,us
2013-02-14,IN,us
2013-02-14,CA,us
2013-02-14,GA,us
2013-02-15,CA,us
2013-02-15,TX,us
2013-02-15,IL,us
2013-02-15,MS,us
2013-02-15,IL,us
2013-02-15,IL,us
2013-02-15,WA,us
2013-02-15,AZ,us
2013-02-15,CA,us
2013-02-16,VA,us
2013-02-16,CA,us
2013-02-16,CA,us
2013-02-16,WA,us
2013-02-16,OH,us
2013-02-16,PA,us
2013-02-16,NY,us
2013-02-16,CO,us
2013-02-16,CA,us
2013-02-16,MN,us
2013-02-16,KY,us
2013-02-16,AZ,us
2013-02-17,IN,us
2013-02-17,OR,us
2013-02-17,TX,us
2013-02-17,KY,us
2013-02-17,CA,us
2013-02-18,LA,us
2013-02-18,WA,us
2013-02-18,IN,us
2013-02-18,GA,us
2013-02-19,CA,us
2013-02-19,OK,us
2013-02-19,TX,us
2013-02-19,PA,us
2013-02-19,SC,us
2013-02-19,FL,us
2013-02-19,FL,us
2013-02-19,OR,us
2013-02-20,AZ,us
2013-02-20,AZ,us
2013-02-20,SC,us
2013-02-20,WA,us
2013-02-20,FL,us
2013-02-20,CA,us
2013-02-20,FL,us
2013-02-20,OH,us
2013-02-20,VA,us
2013-02-21,MN,us
2013-02-21,MA,us
2013-02-21,OH,us
2013-02-22,NY,us
2013-02-22,NY,us
2013-02-22,FL,us
2013-02-22,CA,us
2013-02-22,CA,us
2013-02-22,PA,us
2013-02-23,VA,us
2013-02-23,AZ,us
2013-02-23,WI,us
2013-02-23,CA,us
2013-02-23,CA,us
2013-02-23,SC,us
2013-02-23,CA,us
2013-02-23,AZ,us
2013-02-23,MO,us
2013-02-23,AK,us
2013-02-24,CA,us
2013-02-24,CA,us
2013-02-24,SC,us
2013-02-24,IN,us
2013-02-24,IL,us
2013-02-24,PA,us
2013-02-24,TN,us
2013-02-24,MI,us
2013-02-24,GA,us
2013-02-25,CA,us
2013-02-25,OH,us
2013-02-25,TX,us
2013-02-25,TX,us
2013-02-25,NV,us
2013-02-25,OR,us
2013-02-25,MD,us
2013-02-25,FL,us
2013-02-26,PA,us
2013-02-26,NY,us
2013-02-26,TX,us
2013-02-26,GA,us
2013-02-26,NV,us
2013-02-26,SC,us
2013-02-26,TX,us
2013-02-26,MO,us
2013-02-26,CA,us
2013-02-26,NY,us
2013-02-26,PA,us
2013-02-27,CA,us
2013-02-27,NC,us
2013-02-27,TX,us
2013-02-27,VA,us
2013-02-27,CA,us
2013-02-27,NC,us
2013-02-27,FL,us
2013-02-27,CA,us
2013-02-27,NC,us
2013-02-28,ID,us
2013-02-28,WA,us
2013-02-28,CA,us
2013-02-28,NV,us
2013-02-28,CA,us
2013-02-28,NM,us
2013-02-28,SC,us
2013-02-28,CA,us
2013-02-28,TX,us
2013-03-01,OR,us
2013-03-01,VA,us
2013-03-01,TX,us
2013-03-01,FL,us
2013-03-01,TX,us
2013-03-01,TX,us
2013-03-01,TX,us
2013-03-01,AK,us
2013-03-01,CA,us
2013-03-01,VA,us
2013-03-01,OH,us
2013-03-01,WV,us
2013-03-01,AZ,us
2013-03-01,AZ,us
2013-03-02,MS,us
2013-03-02,MN,us
2013-03-02,MN,us
2013-03-02,KS,us
2013-03-02,CO,us
2013-03-02,CO,us
2013-03-02,OH,us
2013-03-02,CA,us
2013-03-02,MA,us
2013-03-02,FL,us
2013-03-02,CA,us
2013-03-02,FL,us
2013-03-02,IL,us
2013-03-02,IL,us
2013-03-02,CA,us
2013-03-02,WA,us
2013-03-02,DE,us
2013-03-03,VA,us
2013-03-03,MA,us
2013-03-03,AK,us
2013-03-03,OR,us
2013-03-03,OR,us
2013-03-03,CA,us
2013-03-03,CA,us
2013-03-03,IL,us
2013-03-03,MA,us
2013-03-03,RI,us
2013-03-03,CA,us
2013-03-03,CA,us
2013-03-03,AZ,us
2013-03-03,UT,us
2013-03-04,MT,us
2013-03-04,MA,us
2013-03-04,TX,us
2013-03-04,LA,us
2013-03-04,MA,us
2013-03-05,NV,us
2013-03-05,CA,us
2013-03-05,IL,us
2013-03-05,IL,us
2013-03-05,NY,us
2013-03-05,NV,us
2013-03-06,GA,us
2013-03-06,TX,us
2013-03-06,CO,us
2013-03-06,FL,us
2013-03-06,OR,us
2013-03-06,NY,us
2013-03-07,OH,us
2013-03-07,WA,us
2013-03-07,CO,us
2013-03-07,GA,us
2013-03-07,AL,us
2013-03-07,SC,us
2013-03-07,CO,us
2013-03-07,CA,us
2013-03-07,WA,us
2013-03-07,KS,us
2013-03-08,KY,us
2013-03-08,WA,us
2013-03-08,NM,us
2013-03-08,IL,us
2013-03-08,WA,us
2013-03-08,OH,us
2013-03-08,OH,us
2013-03-08,FL,us
2013-03-08,OR,us
2013-03-08,CA,us
2013-03-09,OH,us
2013-03-09,OH,us
2013-03-09,WA,us
2013-03-09,ID,us
2013-03-09,ID,us
2013-03-09,CT,us
2013-03-09,VA,us
2013-03-09,OH,us
2013-03-09,OH,us
2013-03-09,VA,us
2013-03-09,NY,us
2013-03-09,RI,us
2013-03-09,WV,us
2013-03-09,AZ,us
2013-03-09,CA,us
2013-03-09,OH,us
2013-03-09,AL,us
2013-03-09,OR,us
2013-03-09,PA,us
2013-03-09,ID,us
2013-03-09,CA,us
2013-03-09,CA,us
2013-03-09,OR,us
2013-03-09,CA,us
2013-03-09,NC,us
2013-03-09,CA,us
2013-03-09,CA,us
2013-03-09,PA,us
2013-03-09,PA,us
2013-03-10,WA,us
2013-03-10,MA,us
2013-03-10,CA,us
2013-03-10,CA,us
2013-03-10,OR,us
2013-03-10,OH,us
2013-03-10,TX,us
2013-03-10,GA,us
2013-03-11,HI,us
2013-03-11,AZ,us
2013-03-11,AL,us
2013-03-11,AZ,us
2013-03-11,CA,us
2013-03-11,FL,us
2013-03-12,WA,us
2013-03-12,MS,us
2013-03-12,FL,us
2013-03-12,FL,us
2013-03-12,TX,us
2013-03-12,SC,us
2013-03-13,LA,us
2013-03-13,AZ,us
2013-03-13,CA,us
2013-03-13,CA,us
2013-03-13,CT,us
2013-03-13,CA,us
2013-03-13,IL,us
2013-03-13,CA,us
2013-03-13,NM,us
2013-03-13,PA,us
2013-03-14,NM,us
2013-03-14,KY,us
2013-03-14,SC,us
2013-03-14,CT,us
2013-03-14,TX,us
2013-03-14,UT,us
2013-03-14,AZ,us
2013-03-14,CA,us
2013-03-14,CA,us
2013-03-14,IA,us
2013-03-14,WI,us
2013-03-15,CA,us
2013-03-15,TN,us
2013-03-15,CA,us
2013-03-15,WV,us
2013-03-15,PA,us
2013-03-15,GA,us
2013-03-15,AL,us
2013-03-15,FL,us
2013-03-15,TN,us
2013-03-15,UT,us
2013-03-15,OR,us
2013-03-15,AZ,us
2013-03-15,ME,us
2013-03-15,MA,us
2013-03-16,AK,us
2013-03-16,TN,us
2013-03-16,WI,us
2013-03-16,TX,us
2013-03-16,NY,us
2013-03-16,GA,us
2013-03-16,NC,us
2013-03-16,AR,us
2013-03-16,AK,us
2013-03-16,AK,us
2013-03-16,MN,us
2013-03-17,CA,us
2013-03-17,AL,us
2013-03-17,OK,us
2013-03-17,TX,us
2013-03-17,CO,us
2013-03-17,OR,us
2013-03-17,FL,us
2013-03-18,PA,us
2013-03-18,CO,us
2013-03-19,OK,us
2013-03-19,TX,us
2013-03-19,NY,us
2013-03-19,OH,us
2013-03-20,CA,us
2013-03-20,MA,us
2013-03-20,IA,us
2013-03-20,UT,us
2013-03-20,TX,us
2013-03-20,CA,us
2013-03-20,LA,us
2013-03-20,CA,us
2013-03-20,WA,us
2013-03-20,WA,us
2013-03-20,FL,us
2013-03-20,OR,us
2013-03-21,CA,us
2013-03-21,NC,us
2013-03-21,FL,us
2013-03-21,FL,us
2013-03-21,SC,us
2013-03-22,CA,us
2013-03-22,WI,us
2013-03-22,MI,us
2013-03-22,OH,us
2013-03-22,ME,us
2013-03-22,CT,us
2013-03-22,VA,us
2013-03-22,DE,us
2013-03-22,NH,us
2013-03-22,MA,us
2013-03-22,NJ,us
2013-03-22,NJ,us
2013-03-22,MA,us
2013-03-23,IN,us
2013-03-23,CA,us
2013-03-23,VA,us
2013-03-23,OH,us
2013-03-23,OH,us
2013-03-23,WA,us
2013-03-23,NY,us
2013-03-23,CA,us
2013-03-23,FL,us
2013-03-23,VA,us
2013-03-23,KS,us
2013-03-23,TX,us
2013-03-23,WA,us
2013-03-23,CA,us
2013-03-23,IN,us
2013-03-24,CT,us
2013-03-24,PA,us
2013-03-24,FL,us
2013-03-24,AR,us
2013-03-24,VA,us
2013-03-25,FL,us
2013-03-25,AZ,us
2013-03-25,AZ,us
2013-03-25,MD,us
2013-03-25,FL,us
2013-03-26,ME,us
2013-03-26,ME,us
2013-03-26,FL,us
2013-03-26,NM,us
2013-03-26,OR,us
2013-03-26,FL,us
2013-03-26,CA,us
2013-03-27,CT,us
2013-03-27,MA,us
2013-03-27,OH,us
2013-03-27,ID,us
2013-03-27,AL,us
2013-03-27,TN,us
2013-03-27,IL,us
2013-03-28,WA,us
2013-03-28,FL,us
2013-03-28,NC,us
2013-03-28,OR,us
2013-03-28,PA,us
2013-03-28,CO,us
2013-03-28,OH,us
2013-03-28,CA,us
2013-03-28,MN,us
2013-03-28,NJ,us
2013-03-28,MI,us
2013-03-28,CA,us
2013-03-29,IA,us
2013-03-29,IA,us
2013-03-29,AL,us
2013-03-29,AZ,us
2013-03-29,PA,us
2013-03-29,AR,us
2013-03-29,FL,us
2013-03-29,FL,us
2013-03-29,MN,us
2013-03-29,VA,us
2013-03-29,AZ,us
2013-03-29,KY,us
2013-03-29,NY,us
2013-03-29,NY,us
2013-03-30,CA,us
2013-03-30,MA,us
2013-03-30,CA,us
2013-03-30,CA,us
2013-03-30,AZ,us
2013-03-30,MA,us
2013-03-30,CA,us
2013-03-30,CA,us
2013-03-30,WA,us
2013-03-30,FL,us
2013-03-30,VA,us
2013-03-30,RI,us
2013-03-30,CA,us
2013-03-30,WA,us
2013-03-30,TX,us
2013-03-30,AZ,us
2013-03-30,NY,us
2013-03-30,IL,us
2013-03-30,IL,us
2013-03-30,CO,us
2013-03-30,MI,us
2013-03-30,FL,us
2013-03-30,OH,us
2013-03-30,MA,us
2013-03-30,PA,us
2013-03-31,UT,us
2013-03-31,CA,us
2013-03-31,IN,us
2013-03-31,CA,us
2013-03-31,MI,us
2013-03-31,CA,us
2013-03-31,CA,us
2013-03-31,AZ,us
2013-03-31,IL,us
2013-03-31,MO,us
2013-03-31,WA,us
2013-03-31,TX,us
2013-03-31,CA,us
2013-04-01,TX,us
2013-04-01,MA,us
2013-04-01,CO,us
2013-04-01,NC,us
2013-04-01,CA,us
2013-04-01,CA,us
2013-04-01,CA,us
2013-04-01,CA,us
2013-04-01,CA,us
2013-04-01,OR,us
2013-04-01,FL,us
2013-04-01,IN,us
2013-04-01,WA,us
2013-04-01,KY,us
2013-04-01,NY,us
2013-04-01,SC,us
2013-04-01,PA,us
2013-04-02,NC,us
2013-04-02,CA,us
2013-04-02,FL,us
2013-04-02,AZ,us
2013-04-02,WI,us
2013-04-02,CA,us
2013-04-03,MI,us
2013-04-03,MA,us
2013-04-03,MA,us
2013-04-03,OR,us
2013-04-03,CA,us
2013-04-03,OH,us
2013-04-03,NY,us
2013-04-04,WA,us
2013-04-04,KS,us
2013-04-04,MN,us
2013-04-04,IN,us
2013-04-04,CA,us
2013-04-04,TX,us
2013-04-04,NY,us
2013-04-05,NV,us
2013-04-05,MD,us
2013-04-05,MD,us
2013-04-05,CA,us
2013-04-05,FL,us
2013-04-05,CA,us
2013-04-05,NC,us
2013-04-05,PA,us
2013-04-05,WY,us
2013-04-05,SC,us
2013-04-05,TX,us
2013-04-06,TX,us
2013-04-06,FL,us
2013-04-06,TX,us
2013-04-06,NM,us
2013-04-06,AZ,us
2013-04-06,PA,us
2013-04-06,IN,us
2013-04-06,FL,us
2013-04-06,SC,us
2013-04-06,CA,us
2013-04-06,ME,us
2013-04-06,VA,us
2013-04-06,TX,us
2013-04-06,TX,us
2013-04-06,PA,us
2013-04-06,VA,us
2013-04-06,PA,us
2013-04-06,CA,us
2013-04-06,IL,us
2013-04-06,PA,us
2013-04-06,PA,us
2013-04-06,MA,us
2013-04-06,LA,us
2013-04-06,SC,us
2013-04-06,GA,us
2013-04-07,FL,us
2013-04-07,WA,us
2013-04-07,MD,us
2013-04-07,CA,us
2013-04-07,VA,us
2013-04-08,OH,us
2013-04-08,AL,us
2013-04-08,WA,us
2013-04-08,TN,us
2013-04-08,MS,us
2013-04-08,WA,us
2013-04-08,CA,us
2013-04-08,MA,us
2013-04-09,NC,us
2013-04-09,MA,us
2013-04-09,CA,us
2013-04-09,OH,us
2013-04-09,MO,us
2013-04-09,CA,us
2013-04-09,CA,us
2013-04-09,OH,us
2013-04-09,PA,us
2013-04-09,CA,us
2013-04-10,VA,us
2013-04-10,MA,us
2013-04-10,WA,us
2013-04-10,FL,us
2013-04-10,CA,us
2013-04-11,CA,us
2013-04-11,CA,us
2013-04-11,CO,us
2013-04-11,CA,us
2013-04-12,GA,us
2013-04-12,NV,us
2013-04-12,MA,us
2013-04-12,VA,us
2013-04-12,NV,us
2013-04-12,UT,us
2013-04-12,CA,us
2013-04-12,FL,us
2013-04-12,UT,us
2013-04-12,OK,us
2013-04-12,CO,us
2013-04-12,CA,us
2013-04-12,TX,us
2013-04-13,IA,us
2013-04-13,NC,us
2013-04-13,TN,us
2013-04-13,TN,us
2013-04-13,IL,us
2013-04-13,VA,us
2013-04-13,WI,us
2013-04-13,WA,us
2013-04-13,AR,us
2013-04-13,TX,us
2013-04-13,NM,us
2013-04-13,IN,us
2013-04-13,MD,us
2013-04-13,MA,us
2013-04-13,VA,us
2013-04-13,FL,us
2013-04-13,CA,us
2013-04-13,PA,us
2013-04-13,MN,us
2013-04-14,NY,us
2013-04-14,PA,us
2013-04-14,IL,us
2013-04-14,VA,us
2013-04-14,CT,us
2013-04-14,CA,us
2013-04-14,IL,us
2013-04-14,PA,us
2013-04-14,PA,us
2013-04-14,NY,us
2013-04-14,OH,us
2013-04-14,CO,us
2013-04-14,TX,us
2013-04-15,OH,us
2013-04-15,OH,us
2013-04-15,KY,us
2013-04-15,NM,us
2013-04-15,NC,us
2013-04-15,NC,us
2013-04-15,SC,us
2013-04-15,MN,us
2013-04-15,WA,us
2013-04-15,IN,us
2013-04-16,MN,us
2013-04-16,NY,us
2013-04-16,OH,us
2013-04-16,CT,us
2013-04-16,NV,us
2013-04-16,CA,us
2013-04-16,ID,us
2013-04-16,WA,us
2013-04-16,MN,us
2013-04-16,MT,us
2013-04-17,IL,us
2013-04-17,CA,us
2013-04-17,NJ,us
2013-04-17,VA,us
2013-04-17,PA,us
2013-04-18,AZ,us
2013-04-18,AZ,us
2013-04-18,RI,us
2013-04-18,WI,us
2013-04-18,IL,us
2013-04-19,OK,us
2013-04-19,KY,us
2013-04-19,CA,us
2013-04-19,NH,us
2013-04-19,TX,us
2013-04-19,CA,us
2013-04-20,IA,us
2013-04-20,NY,us
2013-04-20,IN,us
2013-04-20,CA,us
2013-04-20,CA,us
2013-04-20,OH,us
2013-04-20,IL,us
2013-04-20,IL,us
2013-04-20,CA,us
2013-04-20,OR,us
2013-04-20,MD,us
2013-04-20,NH,us
2013-04-20,MI,us
2013-04-20,AZ,us
2013-04-21,TN,us
2013-04-21,NM,us
2013-04-21,CA,us
2013-04-21,CT,us
2013-04-21,CA,us
2013-04-21,LA,us
2013-04-21,MA,us
2013-04-21,AZ,us
2013-04-21,MA,us
2013-04-21,NM,us
2013-04-21,HI,us
2013-04-21,HI,us
2013-04-21,MA,us
2013-04-21,NY,us
2013-04-21,MN,us
2013-04-21,MI,us
2013-04-21,CA,us
2013-04-22,CO,us
2013-04-22,AZ,us
2013-04-22,OR,us
2013-04-22,CA,us
2013-04-22,AZ,us
2013-04-22,TN,us
2013-04-22,IL,us
2013-04-22,OR,us
2013-04-22,HI,us
2013-04-22,MI,us
2013-04-22,LA,us
2013-04-23,NE,us
2013-04-23,MI,us
2013-04-23,FL,us
2013-04-23,KY,us
2013-04-23,TN,us
2013-04-23,NC,us
2013-04-23,NY,us
2013-04-24,OK,us
2013-04-24,WA,us
2013-04-24,WA,us
2013-04-24,PA,us
2013-04-24,AZ,us
2013-04-24,OR,us
2013-04-24,AR,us
2013-04-24,OR,us
2013-04-24,KS,us
2013-04-24,NC,us
2013-04-24,NC,us
2013-04-24,MO,us
2013-04-25,IA,us
2013-04-25,WI,us
2013-04-25,OH,us
2013-04-25,IN,us
2013-04-25,NM,us
2013-04-25,AR,us
2013-04-25,ME,us
2013-04-25,TN,us
2013-04-25,ID,us
2013-04-25,NJ,us
2013-04-25,AZ,us
2013-04-25,FL,us
2013-04-25,CA,us
2013-04-25,WA,us
2013-04-25,AZ,us
2013-04-25,CO,us
2013-04-26,MA,us
2013-04-26,OR,us
2013-04-26,OR,us
2013-04-26,AL,us
2013-04-26,MA,us
2013-04-26,AZ,us
2013-04-26,MN,us
2013-04-26,SC,us
2013-04-26,FL,us
2013-04-26,OR,us
2013-04-26,PA,us
2013-04-26,VA,us
2013-04-26,OH,us
2013-04-26,MN,us
2013-04-26,UT,us
2013-04-26,ID,us
2013-04-26,TX,us
2013-04-26,AL,us
2013-04-26,AL,us
2013-04-26,WA,us
2013-04-26,WA,us
2013-04-27,AZ,us
2013-04-27,OR,us
2013-04-27,SC,us
2013-04-27,TX,us
2013-04-27,SC,us
2013-04-27,WA,us
2013-04-27,TX,us
2013-04-27,NJ,us
2013-04-27,NC,us
2013-04-27,FL,us
2013-04-27,PA,us
2013-04-27,CA,us
2013-04-27,IN,us
2013-04-27,WA,us
2013-04-27,IL,us
2013-04-27,OK,us
2013-04-27,VA,us
2013-04-27,NJ,us
2013-04-27,NJ,us
2013-04-27,PA,us
2013-04-27,CA,us
2013-04-27,MN,us
2013-04-27,FL,us
2013-04-27,ID,us
2013-04-28,NM,us
2013-04-28,CA,us
2013-04-28,MD,us
2013-04-28,AZ,us
2013-04-28,FL,us
2013-04-28,NM,us
2013-04-28,NJ,us
2013-04-28,TN,us
2013-04-28,FL,us
2013-04-28,OR,us
2013-04-28,NM,us
2013-04-28,FL,us
2013-04-28,IN,us
2013-04-28,IA,us
2013-04-29,CA,us
2013-04-29,CA,us
2013-04-29,CA,us
2013-04-29,MN,us
2013-04-29,NM,us
2013-04-29,TX,us
2013-04-29,FL,us
2013-04-29,MS,us
2013-04-29,KS,us
2013-04-29,ID,us
2013-04-30,IL,us
2013-04-30,MN,us
2013-04-30,CA,us
2013-04-30,WA,us
2013-04-30,MO,us
2013-04-30,TX,us
2013-04-30,NJ,us
2013-04-30,NJ,us
2013-05-01,PA,us
2013-05-01,MD,us
2013-05-01,OK,us
2013-05-01,CA,us
2013-05-01,CA,us
2013-05-01,NY,us
2013-05-01,CT,us
2013-05-01,GA,us
2013-05-01,NY,us
2013-05-01,NH,us
2013-05-01,WI,us
2013-05-01,VT,us
2013-05-01,IL,us
2013-05-02,IA,us
2013-05-02,CO,us
2013-05-02,WY,us
2013-05-02,IN,us
2013-05-02,HI,us
2013-05-03,CA,us
2013-05-03,WA,us
2013-05-03,CA,us
2013-05-03,VT,us
2013-05-03,VA,us
2013-05-03,UT,us
2013-05-03,MA,us
2013-05-03,NY,us
2013-05-03,PA,us
2013-05-03,PA,us
2013-05-03,UT,us
2013-05-03,UT,us
2013-05-03,KY,us
2013-05-03,CA,us
2013-05-03,VA,us
2013-05-03,WA,us
2013-05-03,PA,us
2013-05-03,CA,us
2013-05-03,MA,us
2013-05-04,CA,us
2013-05-04,ID,us
2013-05-04,WA,us
2013-05-04,NV,us
2013-05-04,NH,us
2013-05-04,KS,us
2013-05-04,NY,us
2013-05-04,MO,us
2013-05-04,NH,us
2013-05-04,PA,us
2013-05-04,OR,us
2013-05-04,OH,us
2013-05-04,PA,us
2013-05-04,CA,us
2013-05-04,IL,us
2013-05-04,OR,us
2013-05-04,NY,us
2013-05-04,IL,us
2013-05-04,NY,us
2013-05-04,TX,us
2013-05-04,OR,us
2013-05-04,ID,us
2013-05-04,IN,us
2013-05-04,TX,us
2013-05-04,IL,us
2013-05-04,OR,us
2013-05-04,FL,us
2013-05-04,MI,us
2013-05-04,CA,us
2013-05-04,AZ,us
2013-05-04,OR,us
2013-05-04,OR,us
